id,Price
300633,80.89706
300634,82.544624
300635,82.59415
300636,82.08531
300637,80.38924
300638,81.38608
300639,81.6475
300640,81.454735
300641,80.64336
300642,82.231995
300643,81.103584
300644,79.77045
300645,80.042435
300646,80.759186
300647,81.26677
300648,81.83002
300649,83.58452
300650,83.51531
300651,79.72613
300652,82.28201
300653,81.21478
300654,82.38406
300655,79.9533
300656,81.739426
300657,82.24144
300658,81.34484
300659,82.16159
300660,80.83207
300661,82.56945
300662,81.236404
300663,81.9059
300664,81.342606
300665,80.42503
300666,82.812965
300667,82.08857
300668,81.41212
300669,81.27255
300670,81.77345
300671,81.52635
300672,82.5373
300673,82.839455
300674,82.34538
300675,81.125595
300676,80.590164
300677,82.28279
300678,80.57103
300679,82.97723
300680,81.17914
300681,81.93261
300682,82.914345
300683,81.13714
300684,80.70397
300685,81.519585
300686,82.50577
300687,80.38936
300688,82.17492
300689,83.16869
300690,83.03305
300691,82.441
300692,83.41621
300693,81.885735
300694,82.42302
300695,81.95912
300696,83.033226
300697,81.091
300698,82.98825
300699,79.70359
300700,79.5184
300701,80.012054
300702,79.97383
300703,82.36251
300704,82.534805
300705,82.14964
300706,81.95883
300707,81.00444
300708,82.711006
300709,79.91659
300710,81.62824
300711,82.38484
300712,81.1296
300713,81.67276
300714,81.73902
300715,80.92761
300716,79.115265
300717,80.00807
300718,80.78545
300719,79.948845
300720,82.85666
300721,81.08639
300722,83.32025
300723,82.04481
300724,81.892685
300725,83.86075
300726,80.62642
300727,80.35607
300728,81.41776
300729,81.7751
300730,80.828415
300731,83.5841
300732,81.44166
300733,82.04367
300734,82.13348
300735,81.55733
300736,82.98947
300737,81.74657
300738,79.809105
300739,81.22428
300740,79.90048
300741,81.0082
300742,81.827484
300743,81.36934
300744,80.017975
300745,81.335655
300746,83.95318
300747,81.836
300748,80.860054
300749,82.61948
300750,82.020424
300751,82.34528
300752,80.884445
300753,80.64361
300754,80.654564
300755,81.74803
300756,81.8567
300757,80.87
300758,81.451866
300759,82.73715
300760,82.51339
300761,82.0643
300762,83.597084
300763,82.3318
300764,83.184875
300765,83.303986
300766,80.492546
300767,82.4474
300768,82.65918
300769,81.16945
300770,83.3868
300771,82.35984
300772,81.69064
300773,82.86698
300774,81.53687
300775,81.37859
300776,83.38053
300777,80.55091
300778,82.19867
300779,81.89515
300780,80.763794
300781,81.20205
300782,83.63091
300783,81.38738
300784,81.10865
300785,79.60366
300786,82.221176
300787,82.51238
300788,80.30623
300789,82.36828
300790,82.25209
300791,82.87113
300792,82.37466
300793,80.958626
300794,80.89116
300795,80.798294
300796,80.914055
300797,81.245056
300798,83.29821
300799,80.53433
300800,81.6266
300801,81.0895
300802,81.37761
300803,78.99255
300804,82.79914
300805,82.61279
300806,80.119675
300807,80.317924
300808,81.20725
300809,81.77536
300810,81.21788
300811,81.912636
300812,81.852516
300813,81.214355
300814,80.763885
300815,83.61155
300816,82.71926
300817,81.47334
300818,82.3701
300819,82.92732
300820,83.261314
300821,81.57329
300822,82.08255
300823,81.47128
300824,81.71479
300825,81.752014
300826,79.72293
300827,82.09775
300828,81.05895
300829,82.665276
300830,79.72789
300831,80.4067
300832,80.34325
300833,81.76368
300834,81.22657
300835,80.67117
300836,80.86923
300837,81.94787
300838,82.280716
300839,82.71642
300840,81.27683
300841,80.79969
300842,82.61332
300843,81.78076
300844,79.6327
300845,84.293915
300846,82.59503
300847,79.0264
300848,80.54896
300849,82.902084
300850,81.038246
300851,80.52309
300852,83.7653
300853,80.88474
300854,81.72194
300855,82.23085
300856,81.56223
300857,83.38566
300858,81.50634
300859,83.09842
300860,82.54311
300861,82.13508
300862,80.6577
300863,82.34138
300864,80.69107
300865,81.705826
300866,81.96865
300867,80.714
300868,81.77336
300869,82.5371
300870,80.20642
300871,80.66504
300872,81.888885
300873,80.968895
300874,81.66718
300875,81.32496
300876,82.493065
300877,83.38486
300878,83.15128
300879,80.28537
300880,82.02805
300881,82.41695
300882,81.50405
300883,79.99242
300884,81.87828
300885,83.470894
300886,80.9239
300887,84.12079
300888,79.804985
300889,81.502
300890,82.059494
300891,81.54464
300892,80.27931
300893,82.662224
300894,81.32997
300895,80.81016
300896,82.05418
300897,80.38324
300898,80.81329
300899,80.41036
300900,81.20769
300901,80.84193
300902,81.021194
300903,79.818146
300904,79.54033
300905,81.90514
300906,81.24243
300907,82.30305
300908,80.21173
300909,82.62222
300910,80.90611
300911,81.21604
300912,80.714386
300913,80.69465
300914,80.2084
300915,81.30418
300916,81.16449
300917,82.676895
300918,79.79382
300919,83.36253
300920,81.362816
300921,82.052666
300922,82.59554
300923,82.754486
300924,80.252754
300925,81.826454
300926,82.33252
300927,79.67569
300928,79.88889
300929,82.11024
300930,81.47777
300931,83.09758
300932,81.037445
300933,80.91536
300934,81.2534
300935,81.09118
300936,82.74842
300937,80.97879
300938,81.17365
300939,80.05182
300940,82.88344
300941,80.38827
300942,82.06223
300943,82.882675
300944,80.4061
300945,82.844864
300946,82.79609
300947,80.96865
300948,82.43831
300949,82.409515
300950,83.578316
300951,81.83321
300952,80.78495
300953,81.85285
300954,80.82082
300955,80.48896
300956,82.185005
300957,81.13491
300958,80.682556
300959,80.76595
300960,82.78428
300961,81.20159
300962,83.272224
300963,80.36525
300964,81.07997
300965,81.73548
300966,82.5677
300967,81.74069
300968,82.095116
300969,81.97078
300970,79.68939
300971,83.5371
300972,81.28715
300973,81.01565
300974,81.45731
300975,80.806816
300976,81.542786
300977,81.8962
300978,82.69813
300979,81.85053
300980,82.35912
300981,81.89268
300982,80.73332
300983,83.55915
300984,81.10416
300985,82.34515
300986,80.08309
300987,79.69141
300988,82.97818
300989,80.97819
300990,82.54323
300991,82.22823
300992,82.462364
300993,83.512245
300994,80.15579
300995,81.23363
300996,82.517525
300997,80.502625
300998,81.434525
300999,81.23875
301000,80.40122
301001,83.01355
301002,82.636406
301003,79.724075
301004,81.00757
301005,80.7742
301006,81.0148
301007,79.85627
301008,83.986626
301009,80.64009
301010,81.39952
301011,80.04276
301012,81.24808
301013,79.39084
301014,81.82417
301015,81.117966
301016,82.0003
301017,79.24318
301018,80.606575
301019,80.235146
301020,81.67491
301021,81.922386
301022,81.95786
301023,81.94572
301024,81.24679
301025,81.49846
301026,80.34772
301027,81.39403
301028,80.092415
301029,81.60124
301030,81.39957
301031,81.43377
301032,81.19559
301033,81.55334
301034,80.028694
301035,80.76529
301036,80.65992
301037,82.85293
301038,82.959114
301039,81.17257
301040,81.65793
301041,82.49473
301042,81.399826
301043,81.7984
301044,81.875496
301045,80.5919
301046,81.691
301047,82.655785
301048,81.476974
301049,80.86297
301050,83.01695
301051,81.65749
301052,80.12041
301053,80.38227
301054,82.631325
301055,83.047104
301056,81.68312
301057,81.06053
301058,80.12451
301059,81.480286
301060,80.338455
301061,82.75313
301062,80.883835
301063,81.50641
301064,80.20459
301065,82.69377
301066,80.57824
301067,80.924324
301068,81.91586
301069,83.05871
301070,80.4086
301071,81.88965
301072,80.490364
301073,83.02436
301074,81.33857
301075,81.674065
301076,81.599045
301077,82.561035
301078,81.914764
301079,82.533325
301080,82.29666
301081,83.18421
301082,82.816
301083,81.849785
301084,80.1622
301085,81.89689
301086,80.5366
301087,82.3691
301088,82.00661
301089,80.12734
301090,82.245964
301091,80.459
301092,81.55136
301093,82.41174
301094,81.51185
301095,80.25156
301096,82.70502
301097,80.17467
301098,82.66795
301099,80.06132
301100,83.00181
301101,81.84184
301102,82.90967
301103,81.41596
301104,82.53714
301105,79.95351
301106,80.65442
301107,82.61678
301108,82.698
301109,83.987015
301110,81.07395
301111,81.65596
301112,81.75416
301113,82.81941
301114,81.80989
301115,81.54529
301116,82.314865
301117,80.92167
301118,81.47769
301119,80.565605
301120,80.8938
301121,82.11428
301122,81.9689
301123,84.14234
301124,81.61348
301125,80.357895
301126,79.08985
301127,81.88175
301128,81.2133
301129,80.80628
301130,80.73773
301131,81.36935
301132,83.019936
301133,80.38214
301134,80.64806
301135,83.142075
301136,83.14148
301137,82.57643
301138,81.900925
301139,79.329124
301140,81.87157
301141,82.94317
301142,81.861305
301143,81.29602
301144,80.95523
301145,82.9247
301146,82.417915
301147,80.2442
301148,81.57593
301149,81.90792
301150,80.89248
301151,81.66407
301152,81.71325
301153,82.81569
301154,78.78019
301155,79.588036
301156,80.64427
301157,80.2192
301158,82.2482
301159,82.73122
301160,80.470085
301161,81.4617
301162,80.55345
301163,81.03025
301164,81.1915
301165,82.11287
301166,81.04753
301167,83.647644
301168,81.33041
301169,82.89072
301170,81.9945
301171,82.90113
301172,81.15897
301173,81.746956
301174,82.24841
301175,82.4178
301176,81.66471
301177,81.37598
301178,81.333755
301179,80.38161
301180,83.058525
301181,82.023834
301182,81.70716
301183,81.24806
301184,82.87709
301185,83.030655
301186,81.72098
301187,82.80845
301188,81.48453
301189,81.090164
301190,79.22793
301191,78.7117
301192,81.21649
301193,83.57315
301194,82.37033
301195,81.613335
301196,80.81496
301197,81.6687
301198,80.30319
301199,81.51004
301200,82.06081
301201,82.82337
301202,80.153824
301203,83.11685
301204,81.48831
301205,82.310875
301206,80.65019
301207,80.872696
301208,80.69734
301209,81.6131
301210,81.47956
301211,80.10565
301212,80.943726
301213,82.13035
301214,81.18061
301215,83.48795
301216,84.18282
301217,81.35889
301218,81.01255
301219,82.20265
301220,80.72701
301221,81.76282
301222,82.60605
301223,81.785385
301224,80.715065
301225,82.12997
301226,81.10785
301227,81.50642
301228,80.99971
301229,80.939156
301230,81.14915
301231,81.42627
301232,82.81003
301233,81.711075
301234,82.43591
301235,83.65002
301236,82.142685
301237,80.0175
301238,80.59591
301239,83.036995
301240,82.45805
301241,80.32144
301242,82.92194
301243,83.282265
301244,81.219215
301245,82.66037
301246,81.8435
301247,83.99659
301248,84.20753
301249,81.97234
301250,81.69939
301251,81.51518
301252,82.41304
301253,81.6636
301254,81.51383
301255,81.06384
301256,82.23566
301257,81.38949
301258,82.462364
301259,83.2929
301260,81.568214
301261,81.47747
301262,79.78799
301263,79.87321
301264,82.248055
301265,81.824036
301266,79.90455
301267,82.39576
301268,82.395035
301269,80.656105
301270,81.89728
301271,82.1165
301272,81.6038
301273,82.35403
301274,82.16873
301275,83.51521
301276,81.96781
301277,82.92196
301278,81.701866
301279,80.522255
301280,80.78683
301281,83.161736
301282,80.70125
301283,82.21839
301284,82.532555
301285,81.347084
301286,84.31823
301287,83.024124
301288,80.73772
301289,81.09925
301290,83.7302
301291,80.68387
301292,81.749825
301293,82.31673
301294,81.840034
301295,80.90937
301296,82.105034
301297,82.962166
301298,83.71589
301299,82.43156
301300,79.79716
301301,81.83434
301302,80.804924
301303,82.51304
301304,80.28924
301305,80.323524
301306,81.34545
301307,81.50129
301308,79.930275
301309,80.374275
301310,82.78489
301311,81.57276
301312,79.1167
301313,82.300156
301314,81.7258
301315,81.07781
301316,82.10297
301317,81.74056
301318,81.85599
301319,81.60652
301320,82.77625
301321,83.61789
301322,81.16056
301323,82.1026
301324,81.08727
301325,79.91792
301326,80.59265
301327,80.86403
301328,83.718155
301329,82.9659
301330,81.00321
301331,79.50162
301332,81.075775
301333,81.42654
301334,81.177055
301335,80.210106
301336,81.37632
301337,81.35212
301338,83.33922
301339,81.50857
301340,82.14554
301341,80.933846
301342,80.62567
301343,81.673355
301344,82.77197
301345,82.59433
301346,82.170784
301347,80.38085
301348,81.61929
301349,79.96514
301350,81.419426
301351,82.09714
301352,80.50212
301353,82.536354
301354,80.11025
301355,82.59077
301356,81.740715
301357,81.048676
301358,81.16416
301359,82.788
301360,81.15748
301361,81.17267
301362,80.48008
301363,83.95463
301364,83.355286
301365,81.78981
301366,81.204956
301367,80.467064
301368,79.77672
301369,81.012375
301370,81.05371
301371,82.059456
301372,80.466896
301373,81.86419
301374,82.04803
301375,83.502594
301376,82.01656
301377,81.22577
301378,82.30932
301379,82.39623
301380,79.91897
301381,81.42286
301382,82.63789
301383,80.59357
301384,81.000374
301385,81.55986
301386,80.61769
301387,81.794785
301388,80.757225
301389,82.38678
301390,82.99568
301391,82.083244
301392,81.86251
301393,83.23576
301394,81.24968
301395,82.96203
301396,79.898254
301397,81.23952
301398,80.822716
301399,82.36448
301400,81.250984
301401,80.44643
301402,81.531456
301403,81.17147
301404,80.591255
301405,80.935356
301406,80.278435
301407,81.2907
301408,79.4716
301409,81.94394
301410,79.056076
301411,80.71237
301412,82.120316
301413,78.830795
301414,82.295105
301415,83.71058
301416,79.26286
301417,83.419014
301418,81.61662
301419,79.980125
301420,80.9227
301421,83.1151
301422,81.444275
301423,81.49317
301424,81.36234
301425,80.75353
301426,83.52547
301427,81.80757
301428,80.08904
301429,81.28161
301430,80.8142
301431,81.58873
301432,81.26048
301433,82.11325
301434,81.23149
301435,82.49478
301436,81.763275
301437,80.36245
301438,82.12017
301439,82.80471
301440,82.315575
301441,81.121864
301442,80.03863
301443,81.93481
301444,81.93219
301445,81.63209
301446,81.12098
301447,80.54952
301448,81.42421
301449,82.22239
301450,80.61609
301451,82.57382
301452,80.003876
301453,82.93443
301454,81.37865
301455,82.23866
301456,80.34907
301457,81.23913
301458,80.10403
301459,81.133835
301460,81.86032
301461,81.21218
301462,79.64162
301463,82.37621
301464,82.62416
301465,81.81159
301466,81.380875
301467,80.60625
301468,80.890434
301469,82.53592
301470,82.939835
301471,81.95192
301472,80.37535
301473,80.1138
301474,82.60384
301475,81.73425
301476,82.70375
301477,80.40167
301478,83.40411
301479,83.742455
301480,82.79187
301481,84.1766
301482,83.614586
301483,81.39392
301484,83.6303
301485,82.57473
301486,82.61472
301487,82.37214
301488,79.66452
301489,82.97665
301490,80.79751
301491,81.32335
301492,82.9864
301493,80.306175
301494,81.191246
301495,83.4702
301496,80.96946
301497,81.03222
301498,83.896324
301499,81.5693
301500,81.33774
301501,82.023384
301502,80.83995
301503,81.883255
301504,81.9953
301505,82.741875
301506,81.74583
301507,80.33322
301508,82.23307
301509,82.41522
301510,80.61432
301511,82.5368
301512,81.11038
301513,80.14441
301514,81.25048
301515,80.574646
301516,83.11042
301517,82.114624
301518,80.681404
301519,80.70924
301520,82.39649
301521,79.957146
301522,81.80626
301523,82.813934
301524,79.79383
301525,81.659134
301526,81.640656
301527,81.21618
301528,84.383644
301529,80.5976
301530,79.32328
301531,83.19074
301532,83.28798
301533,82.985
301534,83.134285
301535,81.645164
301536,83.29665
301537,81.79392
301538,83.09057
301539,80.85927
301540,83.424866
301541,80.74524
301542,84.188354
301543,80.99331
301544,82.287605
301545,82.95198
301546,82.03746
301547,80.67848
301548,81.647285
301549,80.53427
301550,81.18452
301551,80.66914
301552,81.13371
301553,81.368835
301554,80.353806
301555,80.4339
301556,83.02208
301557,80.53012
301558,81.41728
301559,79.842064
301560,79.9288
301561,80.54805
301562,81.76051
301563,83.33422
301564,81.55789
301565,82.25366
301566,81.523186
301567,81.550964
301568,81.21442
301569,83.41844
301570,81.511566
301571,80.9014
301572,81.70364
301573,81.035965
301574,82.57339
301575,81.42524
301576,81.366684
301577,80.78822
301578,82.63437
301579,81.82352
301580,80.614136
301581,81.518745
301582,81.083534
301583,81.87495
301584,80.334335
301585,82.01388
301586,81.61774
301587,80.878136
301588,81.58137
301589,82.002945
301590,84.37473
301591,79.694954
301592,79.56219
301593,81.06597
301594,80.37736
301595,79.88955
301596,83.07022
301597,80.698685
301598,81.72884
301599,81.32532
301600,80.88587
301601,82.17871
301602,81.77636
301603,81.56176
301604,80.90992
301605,82.94735
301606,81.83187
301607,80.04957
301608,82.20973
301609,82.881935
301610,81.80085
301611,82.493614
301612,82.09252
301613,78.97562
301614,80.7941
301615,80.86332
301616,80.61404
301617,81.14591
301618,80.569145
301619,82.63017
301620,81.60502
301621,83.605835
301622,79.57921
301623,81.712585
301624,80.49519
301625,80.16999
301626,80.23053
301627,82.80602
301628,80.24984
301629,81.29135
301630,80.293526
301631,81.118416
301632,83.08761
301633,79.084206
301634,82.51034
301635,82.92466
301636,82.70197
301637,81.7271
301638,81.22544
301639,83.340034
301640,81.828735
301641,80.349846
301642,82.204575
301643,80.82102
301644,81.883026
301645,82.29263
301646,82.835434
301647,81.491486
301648,80.88144
301649,81.707664
301650,80.54011
301651,80.588005
301652,80.663475
301653,83.31805
301654,82.09434
301655,81.99506
301656,82.06762
301657,83.31463
301658,81.84653
301659,80.6834
301660,80.32451
301661,82.26309
301662,81.943184
301663,81.09934
301664,81.72587
301665,82.24959
301666,81.81639
301667,81.60173
301668,82.06312
301669,80.96872
301670,82.91446
301671,83.45862
301672,81.52284
301673,83.29341
301674,82.91963
301675,82.6592
301676,79.85526
301677,82.59479
301678,82.4745
301679,82.34735
301680,81.52913
301681,79.30516
301682,81.06718
301683,83.49602
301684,81.46325
301685,81.195274
301686,82.912224
301687,79.75376
301688,81.41367
301689,80.73899
301690,81.664635
301691,78.875465
301692,83.61896
301693,82.3325
301694,80.24093
301695,82.65817
301696,79.8378
301697,82.16227
301698,82.9435
301699,82.06723
301700,79.58533
301701,80.886536
301702,83.18821
301703,81.298805
301704,83.40639
301705,81.171555
301706,82.71119
301707,81.3892
301708,82.27404
301709,81.62114
301710,80.64293
301711,80.86285
301712,81.12222
301713,82.30782
301714,80.894966
301715,80.3782
301716,82.37125
301717,82.42049
301718,81.95028
301719,81.78667
301720,82.62155
301721,79.86168
301722,80.49776
301723,83.68704
301724,80.15633
301725,79.56205
301726,81.11751
301727,81.919586
301728,82.867134
301729,80.81542
301730,83.29558
301731,83.04301
301732,80.346695
301733,81.421684
301734,82.358025
301735,81.79162
301736,80.582924
301737,81.96768
301738,80.2214
301739,83.31625
301740,82.75667
301741,81.58401
301742,80.2558
301743,81.04302
301744,79.93885
301745,81.1644
301746,80.71885
301747,82.36357
301748,79.54137
301749,82.355675
